customer_id,first_name,last_name,gender,dob,email,phone,city,state,advisor_id,risk_profile,annual_income,status,source_system,batch_id,load_date,record_created_ts,record_updated_ts
CUST00111,Simon,Dubey,Male,1988-08-17,hritikpalla@example.net,+919679636056,Raipur,Tripura,ADV0019,Medium,2300598,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.658061,2026-07-16 11:10:43.658061
CUST00112,Arya,Kara,Male,1997-05-10,lokeayush@example.org,+917510792572,Tirupati,Karnataka,ADV0010,Medium,2057502,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.658159,2026-07-16 11:10:43.658159
CUST00113,Indali,Ahuja,Male,1961-01-22,nandiniboase@example.org,+918096929657,Mysore,Telangana,ADV0008,Medium,2128028,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.658263,2026-07-16 11:10:43.658263
CUST00114,Tanveer,Puri,Female,1974-11-21,nakul54@example.net,+916124660666,Tezpur,Punjab,ADV0013,Medium,1995827,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.658381,2026-07-16 11:10:43.658381
CUST00115,Frado,Ben,Male,1959-07-24,bumbanita@example.com,+919609944328,Shivpuri,Punjab,ADV0015,Low,2909934,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.658497,2026-07-16 11:10:43.658497
CUST00116,Riya,Sachdeva,Male,1966-05-20,paiqushi@example.org,+919895229819,Guntakal,Meghalaya,ADV0013,High,2667231,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.658613,2026-07-16 11:10:43.658613
CUST00117,Darika,Bath,Male,1963-04-30,amblesamarth@example.com,+916360551585,Durgapur,Tripura,ADV0014,Low,2236503,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.658711,2026-07-16 11:10:43.658711
CUST00118,Aadhya,Mann,Male,1969-07-27,tankqushi@example.org,+916215970859,Nadiad,Nagaland,ADV0009,Medium,1673016,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.658817,2026-07-16 11:10:43.658817
CUST00119,Victor,Tella,Male,1982-12-11,ekbal60@example.com,+917952918745,Jaunpur,Assam,ADV0011,Medium,1890170,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.658912,2026-07-16 11:10:43.658912
CUST00120,Dhriti,Sanghvi,Female,1983-10-18,hmann@example.com,+919229857594,Anantapur,Goa,ADV0014,Medium,643539,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659006,2026-07-16 11:10:43.659006
CUST00121,Triveni,Pathak,Female,1955-08-26,kohlirajata@example.net,+916083250566,Loni,Assam,ADV0018,Low,1767840,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659101,2026-07-16 11:10:43.659101
CUST00122,Meghana,Mukherjee,Male,1993-10-17,gauriganguly@example.org,+918792347639,Bettiah,Mizoram,ADV0003,High,468854,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659166,2026-07-16 11:10:43.659166
CUST00123,Rishi,Palla,Male,1970-11-26,warinderchauhan@example.org,+917062073697,Davanagere,Goa,ADV0007,Low,2906070,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659233,2026-07-16 11:10:43.659233
CUST00124,Michael,Borra,Male,1960-10-23,wshetty@example.net,+917024542722,Buxar,Rajasthan,ADV0005,Medium,779784,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659356,2026-07-16 11:10:43.659356
CUST00125,Ekantika,Mutti,Male,1959-04-18,singhriya@example.net,+917997305752,Panipat,Odisha,ADV0009,Medium,1003758,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659455,2026-07-16 11:10:43.659455
CUST00126,Daksh,Pandey,Male,1979-12-18,triya70@example.org,+919340590688,Baranagar,Assam,ADV0006,Medium,753399,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659582,2026-07-16 11:10:43.659582
CUST00127,Gautam,Tripathi,Male,1972-11-02,senguptaraghav@example.com,+919989540022,Orai,Chhattisgarh,ADV0010,High,1874151,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659690,2026-07-16 11:10:43.659690
CUST00128,David,Seshadri,Female,1956-07-16,frado82@example.org,+919070964768,Bahraich,Manipur,ADV0007,Low,2783438,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659756,2026-07-16 11:10:43.659756
CUST00129,Nathan,Patla,Male,1972-02-29,lila65@example.net,+916437662764,Thanjavur,Assam,ADV0010,High,2818308,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659831,2026-07-16 11:10:43.659831
CUST00130,Forum,Chandra,Male,1982-11-25,qmander@example.net,+919419769846,Thoothukudi,Assam,ADV0019,Low,1756278,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659930,2026-07-16 11:10:43.659930
CUST00131,Lohit,Palla,Female,1968-07-13,mdayal@example.net,+918841212515,Tirupati,Nagaland,ADV0012,Low,2422153,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.659989,2026-07-16 11:10:43.659989
CUST00132,Krisha,Narasimhan,Female,1997-09-14,sampathyashoda@example.com,+916054340558,Mirzapur,Jharkhand,ADV0014,Medium,742662,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660055,2026-07-16 11:10:43.660055
CUST00133,Pranit,Kala,Female,1970-05-11,ohanda@example.org,+917555585773,Solapur,Jharkhand,ADV0015,High,941691,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660113,2026-07-16 11:10:43.660113
CUST00134,Harrison,Tripathi,Female,1995-04-01,nayarkaran@example.net,+916756502473,Jamnagar,Goa,ADV0017,High,1432807,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660181,2026-07-16 11:10:43.660181
CUST00135,Pratyush,Gandhi,Female,1992-05-14,royjanya@example.net,+917996617659,Raiganj,Punjab,ADV0014,High,2785018,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660246,2026-07-16 11:10:43.660246
CUST00136,Bhavani,Sen,Female,1964-02-10,dayamaisingh@example.org,+917384287616,Aurangabad,Manipur,ADV0008,Low,1469909,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660311,2026-07-16 11:10:43.660311
CUST00137,Triya,Manda,Female,1995-09-02,medwin@example.net,+917047385483,Chandrapur,Arunachal Pradesh,ADV0015,High,2859916,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660369,2026-07-16 11:10:43.660369
CUST00138,Vasana,Prabhu,Female,1982-09-13,vartyjeet@example.com,+917444812497,Nanded,Himachal Pradesh,ADV0001,Medium,1663208,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660429,2026-07-16 11:10:43.660429
CUST00139,Shivani,Varghese,Male,1959-01-31,ochand@example.com,+918094011037,Indore,Maharashtra,ADV0007,Medium,1383608,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660563,2026-07-16 11:10:43.660563
CUST00140,Chatresh,Randhawa,Female,1979-08-28,libnibumb@example.com,+917201124041,Bhopal,Karnataka,ADV0020,High,1458754,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660633,2026-07-16 11:10:43.660633
CUST00141,Hardik,Nayak,Male,1996-06-09,balvanmangat@example.com,+918218897149,Nandyal,Manipur,ADV0007,Low,1312320,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660693,2026-07-16 11:10:43.660693
CUST00142,Abdul,Buch,Female,1951-08-22,masonwable@example.com,+918098425880,Tumkur,Haryana,ADV0018,Low,2296879,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660754,2026-07-16 11:10:43.660754
CUST00143,Charvi,Dara,Female,1953-04-22,eshankar@example.org,+917924895021,Kavali,Nagaland,ADV0001,Low,1534113,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660818,2026-07-16 11:10:43.660818
CUST00144,Amol,Varma,Male,1983-11-22,bishakhasanghvi@example.org,+917736889606,New Delhi,Odisha,ADV0008,Medium,2739220,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660885,2026-07-16 11:10:43.660885
CUST00145,Omaja,Grover,Female,1989-01-26,viswanathanjalsa@example.org,+918032638323,Pali,West Bengal,ADV0018,High,1741823,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.660949,2026-07-16 11:10:43.660949
CUST00146,Upma,Bassi,Female,1987-05-29,zehaan05@example.org,+919203768294,New Delhi,Telangana,ADV0018,Medium,1775600,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661008,2026-07-16 11:10:43.661008
CUST00147,Hemang,Natarajan,Female,1958-04-11,hamsini27@example.net,+917163577186,South Dumdum,Uttar Pradesh,ADV0010,Medium,1266946,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661065,2026-07-16 11:10:43.661065
CUST00148,Krishna,Bhatnagar,Male,1992-01-26,sbansal@example.org,+919097892639,Kollam,Arunachal Pradesh,ADV0007,Medium,801448,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661122,2026-07-16 11:10:43.661122
CUST00149,Diya,Mukherjee,Male,1980-06-06,ckulkarni@example.net,+916822662216,Baranagar,Kerala,ADV0007,High,2330876,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661181,2026-07-16 11:10:43.661181
CUST00150,Champak,Narula,Female,1966-05-21,rajeshri67@example.com,+919112068867,Gaya,Meghalaya,ADV0019,High,2803121,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661241,2026-07-16 11:10:43.661241
CUST00151,Widisha,Pillai,Female,2004-02-24,fitan61@example.com,+916431756350,Bongaigaon,Jharkhand,ADV0007,Medium,1254133,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661306,2026-07-16 11:10:43.661306
CUST00152,Ekani,Chauhan,Female,1955-03-08,damini79@example.net,+916770695571,Rourkela,Tamil Nadu,ADV0010,Low,2540324,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661362,2026-07-16 11:10:43.661362
CUST00153,Sachi,Panchal,Male,1976-06-21,radhika40@example.org,+917178158203,Bharatpur,Mizoram,ADV0002,Low,2620955,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661419,2026-07-16 11:10:43.661419
CUST00154,Nathaniel,Balasubramanian,Female,1958-10-26,ibanerjee@example.org,+918995384868,Ambarnath,Kerala,ADV0005,High,2358894,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661520,2026-07-16 11:10:43.661520
CUST00155,Leela,Bali,Male,1985-08-19,xprabhakar@example.com,+919748302739,Chapra,Chhattisgarh,ADV0001,High,1492605,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661598,2026-07-16 11:10:43.661598
CUST00156,Jeevika,Rao,Female,1968-10-09,zaid10@example.net,+918056061866,Panchkula,Mizoram,ADV0015,Medium,1073277,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661661,2026-07-16 11:10:43.661661
CUST00157,Lila,Dalal,Male,1965-09-20,sanaya39@example.com,+917084386400,Kollam,Bihar,ADV0016,Low,574070,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661718,2026-07-16 11:10:43.661718
CUST00158,Krishna,Borah,Female,1976-10-03,zchahal@example.net,+918112035409,Sri Ganganagar,Tamil Nadu,ADV0003,High,2940086,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661884,2026-07-16 11:10:43.661884
CUST00159,Dhruv,Mannan,Male,2002-03-27,owenpathak@example.net,+916651662547,Bhilai,Gujarat,ADV0005,High,1574378,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.661954,2026-07-16 11:10:43.661954
CUST00160,Liam,Khalsa,Male,1996-05-19,pateljyoti@example.com,+917065972034,Pudukkottai,Assam,ADV0004,High,2045560,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662015,2026-07-16 11:10:43.662015
CUST00161,Dominic,More,Male,1973-08-19,avora@example.com,+919331578385,Cuttack,Karnataka,ADV0017,Medium,2189594,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662072,2026-07-16 11:10:43.662072
CUST00162,Ethan,Sengupta,Female,1977-07-22,kabir89@example.org,+917277121963,Bhiwani,Mizoram,ADV0019,Medium,1580857,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662129,2026-07-16 11:10:43.662129
CUST00163,Christopher,Dash,Male,1980-08-02,nitesh25@example.net,+918618344818,Sri Ganganagar,Mizoram,ADV0004,Low,2923600,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662197,2026-07-16 11:10:43.662197
CUST00164,Bhanumati,Brar,Male,1965-01-27,jeremiah49@example.net,+917136646449,Ambala,Rajasthan,ADV0003,Low,1306067,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662260,2026-07-16 11:10:43.662260
CUST00165,Om,Dube,Male,1960-06-19,benjamin01@example.org,+918370788647,Bhagalpur,Tripura,ADV0003,Low,311222,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662323,2026-07-16 11:10:43.662323
CUST00166,Omaja,Balasubramanian,Female,1979-06-04,chasmum73@example.net,+917934898666,Bihar Sharif,Manipur,ADV0020,Medium,1521630,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662381,2026-07-16 11:10:43.662381
CUST00167,Elijah,Bhasin,Male,1959-09-15,dsule@example.org,+916994182853,Medininagar,Chhattisgarh,ADV0010,High,1485806,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662447,2026-07-16 11:10:43.662447
CUST00168,Dhriti,Nagar,Female,1993-02-14,mohini25@example.net,+916305714736,Imphal,Haryana,ADV0008,Medium,2921683,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662566,2026-07-16 11:10:43.662566
CUST00169,Unnati,Das,Male,1966-01-19,lohitchatterjee@example.org,+917825957977,Yamunanagar,West Bengal,ADV0004,High,1242919,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662653,2026-07-16 11:10:43.662653
CUST00170,Omya,Kothari,Male,2006-05-17,falakmunshi@example.org,+919901597465,Panchkula,Mizoram,ADV0009,Low,599514,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662715,2026-07-16 11:10:43.662715
CUST00171,Unni,Tara,Male,2001-07-11,fbajaj@example.com,+916712632936,New Delhi,Gujarat,ADV0010,High,2687427,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662772,2026-07-16 11:10:43.662772
CUST00172,Ira,Bava,Female,1953-06-20,ssinghal@example.net,+917886149718,Moradabad,Maharashtra,ADV0004,Medium,1575450,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662851,2026-07-16 11:10:43.662851
CUST00173,Krish,Lalla,Female,1992-09-25,cpau@example.com,+917169288485,Jehanabad,Nagaland,ADV0017,High,2371127,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662917,2026-07-16 11:10:43.662917
CUST00174,Robert,Patil,Female,1982-08-17,rajuyamini@example.com,+916345495128,Phagwara,Bihar,ADV0020,Low,2112059,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.662981,2026-07-16 11:10:43.662981
CUST00175,Kabir,Chatterjee,Female,1973-05-20,jasmit23@example.net,+918592930364,Orai,Arunachal Pradesh,ADV0009,Low,683052,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663037,2026-07-16 11:10:43.663037
CUST00176,Chakradev,Barad,Male,1958-06-27,urvi87@example.org,+918896089430,Khammam,Punjab,ADV0019,High,387012,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663095,2026-07-16 11:10:43.663095
CUST00177,Eiravati,Gaba,Female,1973-04-30,gayathri88@example.net,+918474961963,Phusro,Jharkhand,ADV0002,Low,2273423,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663155,2026-07-16 11:10:43.663155
CUST00178,Vaishnavi,Badal,Female,1971-11-26,sahadarika@example.net,+919934502656,Kavali,Meghalaya,ADV0009,Low,2755050,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663213,2026-07-16 11:10:43.663213
CUST00179,Alka,Kari,Female,1992-05-18,hgarde@example.net,+918726379588,Siliguri,Uttarakhand,ADV0016,Low,2271366,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663270,2026-07-16 11:10:43.663270
CUST00180,Xavier,Balay,Female,1983-09-30,halderanirudh@example.com,+917753841726,Gurgaon,Chhattisgarh,ADV0011,Medium,738723,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663333,2026-07-16 11:10:43.663333
CUST00181,Nitara,Jani,Male,1974-05-04,tbhatia@example.org,+917416495962,Kishanganj,Karnataka,ADV0014,High,2378147,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663388,2026-07-16 11:10:43.663388
CUST00182,Vanya,Vora,Female,1972-05-24,triptiwalia@example.com,+918845774616,Bilaspur,Punjab,ADV0013,High,453918,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663466,2026-07-16 11:10:43.663466
CUST00183,Veda,Handa,Female,2006-01-24,chanchal34@example.com,+916378213925,Unnao,Karnataka,ADV0011,Medium,1655908,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663582,2026-07-16 11:10:43.663582
CUST00184,Varsha,Palla,Male,1983-01-17,bhavna19@example.net,+919318068090,Tenali,Uttarakhand,ADV0013,High,304827,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663645,2026-07-16 11:10:43.663645
CUST00185,Hemani,Dhingra,Female,1967-05-21,farhan57@example.net,+917774884818,Nangloi Jat,Gujarat,ADV0002,Low,2474492,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663702,2026-07-16 11:10:43.663702
CUST00186,Saksham,Yohannan,Female,1966-04-06,laksh19@example.net,+918674192109,Latur,Arunachal Pradesh,ADV0016,High,2154054,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663758,2026-07-16 11:10:43.663758
CUST00187,Upkaar,Kaul,Male,1953-08-01,tnarayanan@example.com,+916874275988,Durgapur,Andhra Pradesh,ADV0009,High,849509,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663825,2026-07-16 11:10:43.663825
CUST00188,Nakul,Ray,Female,1988-05-28,psood@example.org,+917881694278,Pondicherry,Jharkhand,ADV0016,Low,421087,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663885,2026-07-16 11:10:43.663885
CUST00189,Daniel,Chakraborty,Male,1988-05-15,baljiwangill@example.com,+919048494026,Vadodara,Uttarakhand,ADV0006,Medium,2610386,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.663949,2026-07-16 11:10:43.663949
CUST00190,Mekhala,Tandon,Male,1961-05-06,baljiwan04@example.net,+918371901750,Thanjavur,Jharkhand,ADV0014,Low,1242462,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664007,2026-07-16 11:10:43.664007
CUST00191,Suhani,Viswanathan,Male,1979-03-09,yaminisidhu@example.com,+917981903597,Gorakhpur,Karnataka,ADV0004,High,945801,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664081,2026-07-16 11:10:43.664081
CUST00192,Nicholas,Shanker,Female,1988-02-20,akshaynazareth@example.com,+919077787850,Akola,Punjab,ADV0010,High,1446827,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664142,2026-07-16 11:10:43.664142
CUST00193,Nidra,Sane,Female,1980-06-04,rattangirish@example.org,+919585112032,Morena,Karnataka,ADV0016,Medium,1322281,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664206,2026-07-16 11:10:43.664206
CUST00194,Yuvraj,Ahuja,Female,1965-08-30,sanyaloke@example.com,+918367665472,Ballia,Telangana,ADV0005,Medium,1099477,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664272,2026-07-16 11:10:43.664272
CUST00195,Advay,Lal,Male,1988-06-14,daviddani@example.com,+919710967433,Kozhikode,Madhya Pradesh,ADV0003,Medium,2040394,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664334,2026-07-16 11:10:43.664334
CUST00196,Yadavi,Mukhopadhyay,Female,1990-07-29,jhalak93@example.org,+919383220511,Morena,Chhattisgarh,ADV0017,Medium,310759,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664390,2026-07-16 11:10:43.664390
CUST00197,Suhani,Prakash,Female,1974-08-28,zyogi@example.net,+919118365242,Shahjahanpur,Sikkim,ADV0010,High,2732374,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664444,2026-07-16 11:10:43.664444
CUST00198,Finn,Vora,Female,1976-06-13,faras91@example.org,+919716265973,Chapra,Nagaland,ADV0005,Medium,2558970,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664556,2026-07-16 11:10:43.664556
CUST00199,Mason,Gala,Female,1969-07-27,rdada@example.org,+917482296058,Mysore,Mizoram,ADV0011,High,2579310,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664619,2026-07-16 11:10:43.664619
CUST00200,Sanaya,Bhakta,Female,1976-11-01,kshan@example.org,+917955690228,Aizawl,Telangana,ADV0011,Low,1301623,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664675,2026-07-16 11:10:43.664675
CUST00201,Anthony,Randhawa,Female,1965-04-18,kamdarelijah@example.org,+917003143045,Hapur,Tamil Nadu,ADV0014,Low,1634528,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664734,2026-07-16 11:10:43.664734
CUST00202,Devansh,Bhasin,Female,2004-09-29,sodhiazad@example.com,+919028930672,Bokaro,Tripura,ADV0013,Medium,937975,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664806,2026-07-16 11:10:43.664806
CUST00203,Krishna,Salvi,Female,1972-04-03,ysen@example.com,+916158998032,Panvel,Chhattisgarh,ADV0005,High,2775396,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664869,2026-07-16 11:10:43.664869
CUST00204,Ijaya,Dani,Female,1960-11-20,iwadhwa@example.net,+919735334423,Delhi,Tripura,ADV0004,Medium,718221,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664936,2026-07-16 11:10:43.664936
CUST00205,Arin,Misra,Female,1977-05-23,ywali@example.org,+916065917432,Jaunpur,Kerala,ADV0005,Medium,947437,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.664999,2026-07-16 11:10:43.664999
CUST00206,Mohammed,Majumdar,Male,1961-06-20,balayoni@example.net,+918016446768,New Delhi,Gujarat,ADV0009,Medium,2914139,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665059,2026-07-16 11:10:43.665059
CUST00207,Ekalinga,Chaudhuri,Female,1984-12-26,pbava@example.net,+918791027186,Rewa,Manipur,ADV0003,Medium,2538174,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665118,2026-07-16 11:10:43.665118
CUST00208,Vivaan,Zacharia,Female,1963-02-20,deyyahvi@example.com,+917360049298,Ramgarh,Karnataka,ADV0016,High,450571,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665177,2026-07-16 11:10:43.665177
CUST00209,Ekani,Khalsa,Male,1968-01-15,timothysachdev@example.com,+917008330525,Ghaziabad,Nagaland,ADV0010,Low,679078,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665237,2026-07-16 11:10:43.665237
CUST00210,Parth,Sane,Female,1982-10-11,padmanabhanlakshmi@example.net,+916422809996,Erode,Maharashtra,ADV0004,Medium,997784,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665317,2026-07-16 11:10:43.665317
CUST00211,Manthan,Mital,Female,1972-05-16,okhosla@example.com,+919880176825,Madhyamgram,Arunachal Pradesh,ADV0001,Low,1660525,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665379,2026-07-16 11:10:43.665379
CUST00212,Nitara,Saha,Male,1982-11-11,lipikakibe@example.com,+917260005019,Bathinda,Rajasthan,ADV0012,Medium,2106431,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665436,2026-07-16 11:10:43.665436
CUST00213,Farhan,Sengupta,Male,1999-09-03,wasonrayaan@example.org,+917048819999,Burhanpur,Sikkim,ADV0017,Medium,2673674,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665516,2026-07-16 11:10:43.665516
CUST00214,Balveer,Bora,Male,1961-06-14,varenyajoshi@example.com,+916730074215,Kanpur,Gujarat,ADV0006,Low,2856393,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665585,2026-07-16 11:10:43.665585
CUST00215,Ranveer,Dalal,Female,1993-11-09,skibe@example.net,+918661635754,Sikar,Haryana,ADV0008,Medium,2745938,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665641,2026-07-16 11:10:43.665641
CUST00216,Ekanta,Mandal,Male,1972-08-13,darika45@example.net,+916997241761,Kirari Suleman Nagar,Bihar,ADV0015,High,1365258,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665705,2026-07-16 11:10:43.665705
CUST00217,Upasna,Nagarajan,Female,2003-07-28,dhriti60@example.net,+917096619850,Ulhasnagar,Andhra Pradesh,ADV0001,Medium,1506414,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665769,2026-07-16 11:10:43.665769
CUST00218,Advika,Sahni,Male,1967-08-29,forumkarpe@example.com,+916317234448,Panchkula,Nagaland,ADV0015,Medium,2764454,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665835,2026-07-16 11:10:43.665835
CUST00219,Geetika,Kurian,Female,1994-10-24,dswaminathan@example.org,+918744220825,Gulbarga,Chhattisgarh,ADV0014,High,1348987,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665892,2026-07-16 11:10:43.665892
CUST00220,Vrinda,Gour,Female,2003-09-20,viswanathanbahadurjit@example.org,+919630552730,Chennai,Maharashtra,ADV0010,Low,1913520,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.665952,2026-07-16 11:10:43.665952
CUST00221,Laksh,Kashyap,Female,1954-06-24,adityakamdar@example.net,+916458072318,Dindigul,Arunachal Pradesh,ADV0008,Medium,2698817,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666009,2026-07-16 11:10:43.666009
